Date,Area Name,Time of Day,Traffic Volume
2023-12-04,M.G. Road,Evening Peak (5pm-9pm),25356
2023-12-05,M.G. Road,Morning Peak (8am-11am),17663
2023-12-05,M.G. Road,Afternoon (12pm-4pm),12616
2023-12-05,M.G. Road,Evening Peak (5pm-9pm),20186
2023-12-05,M.G. Road,Morning Peak (8am-11am),13271
2023-12-05,M.G. Road,Afternoon (12pm-4pm),9479
2023-12-05,M.G. Road,Evening Peak (5pm-9pm),15167
2023-12-06,M.G. Road,Morning Peak (8am-11am),17648
2023-12-06,M.G. Road,Afternoon (12pm-4pm),12606
2023-12-06,M.G. Road,Evening Peak (5pm-9pm),20170
2023-12-06,M.G. Road,Morning Peak (8am-11am),13085
2023-12-06,M.G. Road,Afternoon (12pm-4pm),9346
2023-12-06,M.G. Road,Evening Peak (5pm-9pm),14954
2023-12-07,M.G. Road,Morning Peak (8am-11am),8888
2023-12-07,M.G. Road,Afternoon (12pm-4pm),6348
2023-12-07,M.G. Road,Evening Peak (5pm-9pm),10158
2023-12-07,M.G. Road,Morning Peak (8am-11am),14032
2023-12-07,M.G. Road,Afternoon (12pm-4pm),10023
2023-12-07,M.G. Road,Evening Peak (5pm-9pm),16037
2023-12-08,M.G. Road,Morning Peak (8am-11am),20309
2023-12-08,M.G. Road,Afternoon (12pm-4pm),14507
2023-12-08,M.G. Road,Evening Peak (5pm-9pm),23211
2023-12-09,M.G. Road,Morning Peak (8am-11am),16875
2023-12-09,M.G. Road,Afternoon (12pm-4pm),12054
2023-12-09,M.G. Road,Evening Peak (5pm-9pm),19286
2023-12-10,M.G. Road,Morning Peak (8am-11am),8649
2023-12-10,M.G. Road,Afternoon (12pm-4pm),6178
2023-12-10,M.G. Road,Evening Peak (5pm-9pm),9885
2023-12-10,M.G. Road,Morning Peak (8am-11am),15732
2023-12-10,M.G. Road,Afternoon (12pm-4pm),11237
2023-12-10,M.G. Road,Evening Peak (5pm-9pm),17979
2023-12-11,M.G. Road,Morning Peak (8am-11am),14332
2023-12-11,M.G. Road,Afternoon (12pm-4pm),10237
2023-12-11,M.G. Road,Evening Peak (5pm-9pm),16380
2023-12-11,M.G. Road,Morning Peak (8am-11am),18767
2023-12-11,M.G. Road,Afternoon (12pm-4pm),13405
2023-12-11,M.G. Road,Evening Peak (5pm-9pm),21448
2023-12-12,M.G. Road,Morning Peak (8am-11am),8429
2023-12-12,M.G. Road,Afternoon (12pm-4pm),6020
2023-12-12,M.G. Road,Evening Peak (5pm-9pm),9633
2023-12-13,M.G. Road,Morning Peak (8am-11am),17273
2023-12-13,M.G. Road,Afternoon (12pm-4pm),12338
2023-12-13,M.G. Road,Evening Peak (5pm-9pm),19741
2023-12-13,M.G. Road,Morning Peak (8am-11am),8414
2023-12-13,M.G. Road,Afternoon (12pm-4pm),6010
2023-12-13,M.G. Road,Evening Peak (5pm-9pm),9616
2023-12-14,M.G. Road,Morning Peak (8am-11am),13528
2023-12-14,M.G. Road,Afternoon (12pm-4pm),9663
2023-12-14,M.G. Road,Evening Peak (5pm-9pm),15461
2023-12-15,M.G. Road,Morning Peak (8am-11am),4408
2023-12-15,M.G. Road,Afternoon (12pm-4pm),3149
2023-12-15,M.G. Road,Evening Peak (5pm-9pm),5038
2023-12-16,M.G. Road,Morning Peak (8am-11am),13930
2023-12-16,M.G. Road,Afternoon (12pm-4pm),9950
2023-12-16,M.G. Road,Evening Peak (5pm-9pm),15920
2023-12-16,M.G. Road,Morning Peak (8am-11am),4726
2023-12-16,M.G. Road,Afternoon (12pm-4pm),3376
2023-12-16,M.G. Road,Evening Peak (5pm-9pm),5401
2023-12-17,M.G. Road,Morning Peak (8am-11am),14039
2023-12-17,M.G. Road,Afternoon (12pm-4pm),10028
2023-12-17,M.G. Road,Evening Peak (5pm-9pm),16044
2023-12-17,M.G. Road,Morning Peak (8am-11am),8370
2023-12-17,M.G. Road,Afternoon (12pm-4pm),5979
2023-12-17,M.G. Road,Evening Peak (5pm-9pm),9566
2023-12-18,M.G. Road,Morning Peak (8am-11am),14393
2023-12-18,M.G. Road,Afternoon (12pm-4pm),10281
2023-12-18,M.G. Road,Evening Peak (5pm-9pm),16449
2023-12-18,M.G. Road,Morning Peak (8am-11am),14470
2023-12-18,M.G. Road,Afternoon (12pm-4pm),10336
2023-12-18,M.G. Road,Evening Peak (5pm-9pm),16538
2023-12-19,M.G. Road,Morning Peak (8am-11am),14151
2023-12-19,M.G. Road,Afternoon (12pm-4pm),10108
2023-12-19,M.G. Road,Evening Peak (5pm-9pm),16173
2023-12-19,M.G. Road,Morning Peak (8am-11am),13929
2023-12-19,M.G. Road,Afternoon (12pm-4pm),9949
2023-12-19,M.G. Road,Evening Peak (5pm-9pm),15919
2023-12-20,M.G. Road,Morning Peak (8am-11am),4265
2023-12-20,M.G. Road,Afternoon (12pm-4pm),3047
2023-12-20,M.G. Road,Evening Peak (5pm-9pm),4875
2023-12-21,M.G. Road,Morning Peak (8am-11am),14108
2023-12-21,M.G. Road,Afternoon (12pm-4pm),10077
2023-12-21,M.G. Road,Evening Peak (5pm-9pm),16123
2023-12-21,M.G. Road,Morning Peak (8am-11am),10130
2023-12-21,M.G. Road,Afternoon (12pm-4pm),7236
2023-12-21,M.G. Road,Evening Peak (5pm-9pm),11578
2023-12-22,M.G. Road,Morning Peak (8am-11am),9784
2023-12-22,M.G. Road,Afternoon (12pm-4pm),6988
2023-12-22,M.G. Road,Evening Peak (5pm-9pm),11182
2023-12-23,M.G. Road,Morning Peak (8am-11am),8906
2023-12-23,M.G. Road,Afternoon (12pm-4pm),6361
2023-12-23,M.G. Road,Evening Peak (5pm-9pm),10178
2023-12-23,M.G. Road,Morning Peak (8am-11am),14066
2023-12-23,M.G. Road,Afternoon (12pm-4pm),10047
2023-12-23,M.G. Road,Evening Peak (5pm-9pm),16075
2023-12-24,M.G. Road,Morning Peak (8am-11am),13189
2023-12-24,M.G. Road,Afternoon (12pm-4pm),9421
2023-12-24,M.G. Road,Evening Peak (5pm-9pm),15074
2023-12-24,M.G. Road,Morning Peak (8am-11am),16407
2023-12-24,M.G. Road,Afternoon (12pm-4pm),11719
2023-12-24,M.G. Road,Evening Peak (5pm-9pm),18751
2023-12-25,M.G. Road,Morning Peak (8am-11am),8492
2023-12-25,M.G. Road,Afternoon (12pm-4pm),6066
2023-12-25,M.G. Road,Evening Peak (5pm-9pm),9706
2023-12-26,M.G. Road,Morning Peak (8am-11am),8618
2023-12-26,M.G. Road,Afternoon (12pm-4pm),6156
2023-12-26,M.G. Road,Evening Peak (5pm-9pm),9849
2023-12-26,M.G. Road,Morning Peak (8am-11am),4852
2023-12-26,M.G. Road,Afternoon (12pm-4pm),3466
2023-12-26,M.G. Road,Evening Peak (5pm-9pm),5545
2023-12-27,M.G. Road,Morning Peak (8am-11am),9103
2023-12-27,M.G. Road,Afternoon (12pm-4pm),6502
2023-12-27,M.G. Road,Evening Peak (5pm-9pm),10404
2023-12-28,M.G. Road,Morning Peak (8am-11am),15571
2023-12-28,M.G. Road,Afternoon (12pm-4pm),11122
2023-12-28,M.G. Road,Evening Peak (5pm-9pm),17795
2023-12-28,M.G. Road,Morning Peak (8am-11am),18627
2023-12-28,M.G. Road,Afternoon (12pm-4pm),13305
2023-12-28,M.G. Road,Evening Peak (5pm-9pm),21288
2023-12-29,M.G. Road,Morning Peak (8am-11am),12079
2023-12-29,M.G. Road,Afternoon (12pm-4pm),8628
2023-12-29,M.G. Road,Evening Peak (5pm-9pm),13804
2023-12-29,M.G. Road,Morning Peak (8am-11am),13607
2023-12-29,M.G. Road,Afternoon (12pm-4pm),9719
2023-12-29,M.G. Road,Evening Peak (5pm-9pm),15551
2023-12-30,M.G. Road,Morning Peak (8am-11am),12284
2023-12-30,M.G. Road,Afternoon (12pm-4pm),8774
2023-12-30,M.G. Road,Evening Peak (5pm-9pm),14039
2023-12-30,M.G. Road,Morning Peak (8am-11am),12899
2023-12-30,M.G. Road,Afternoon (12pm-4pm),9214
2023-12-30,M.G. Road,Evening Peak (5pm-9pm),14742
2023-12-31,M.G. Road,Morning Peak (8am-11am),14596
2023-12-31,M.G. Road,Afternoon (12pm-4pm),10425
2023-12-31,M.G. Road,Evening Peak (5pm-9pm),16681
2023-12-31,M.G. Road,Morning Peak (8am-11am),13808
2023-12-31,M.G. Road,Afternoon (12pm-4pm),9863
2023-12-31,M.G. Road,Evening Peak (5pm-9pm),15781
2024-01-01,M.G. Road,Morning Peak (8am-11am),14085
2024-01-01,M.G. Road,Afternoon (12pm-4pm),10060
2024-01-01,M.G. Road,Evening Peak (5pm-9pm),16097
2024-01-01,M.G. Road,Morning Peak (8am-11am),9667
2024-01-01,M.G. Road,Afternoon (12pm-4pm),6905
2024-01-01,M.G. Road,Evening Peak (5pm-9pm),11048
2024-01-02,M.G. Road,Morning Peak (8am-11am),4763
2024-01-02,M.G. Road,Afternoon (12pm-4pm),3402
2024-01-02,M.G. Road,Evening Peak (5pm-9pm),5444
2024-01-03,M.G. Road,Morning Peak (8am-11am),9409
2024-01-03,M.G. Road,Afternoon (12pm-4pm),6720
2024-01-03,M.G. Road,Evening Peak (5pm-9pm),10753
2024-01-03,M.G. Road,Morning Peak (8am-11am),12273
2024-01-03,M.G. Road,Afternoon (12pm-4pm),8766
2024-01-03,M.G. Road,Evening Peak (5pm-9pm),14026
2024-01-04,M.G. Road,Morning Peak (8am-11am),15636
2024-01-04,M.G. Road,Afternoon (12pm-4pm),11169
2024-01-04,M.G. Road,Evening Peak (5pm-9pm),17870
2024-01-04,M.G. Road,Morning Peak (8am-11am),18834
2024-01-04,M.G. Road,Afternoon (12pm-4pm),13453
2024-01-04,M.G. Road,Evening Peak (5pm-9pm),21524
2024-01-05,M.G. Road,Morning Peak (8am-11am),14248
2024-01-05,M.G. Road,Afternoon (12pm-4pm),10177
2024-01-05,M.G. Road,Evening Peak (5pm-9pm),16284
2024-01-06,M.G. Road,Morning Peak (8am-11am),13617
2024-01-06,M.G. Road,Afternoon (12pm-4pm),9726
2024-01-06,M.G. Road,Evening Peak (5pm-9pm),15562
2024-01-06,M.G. Road,Morning Peak (8am-11am),8095
2024-01-06,M.G. Road,Afternoon (12pm-4pm),5782
2024-01-06,M.G. Road,Evening Peak (5pm-9pm),9252
2024-01-07,M.G. Road,Morning Peak (8am-11am),8946
2024-01-07,M.G. Road,Afternoon (12pm-4pm),6390
2024-01-07,M.G. Road,Evening Peak (5pm-9pm),10224
2024-01-07,M.G. Road,Morning Peak (8am-11am),4906
2024-01-07,M.G. Road,Afternoon (12pm-4pm),3504
2024-01-07,M.G. Road,Evening Peak (5pm-9pm),5607
2024-01-08,M.G. Road,Morning Peak (8am-11am),9802
2024-01-08,M.G. Road,Afternoon (12pm-4pm),7001
2024-01-08,M.G. Road,Evening Peak (5pm-9pm),11202
2024-01-09,M.G. Road,Morning Peak (8am-11am),14572
2024-01-09,M.G. Road,Afternoon (12pm-4pm),10409
2024-01-09,M.G. Road,Evening Peak (5pm-9pm),16654
2024-01-09,M.G. Road,Morning Peak (8am-11am),19960
2024-01-09,M.G. Road,Afternoon (12pm-4pm),14257
2024-01-09,M.G. Road,Evening Peak (5pm-9pm),22812
2024-01-10,M.G. Road,Morning Peak (8am-11am),9667
2024-01-10,M.G. Road,Afternoon (12pm-4pm),6905
2024-01-10,M.G. Road,Evening Peak (5pm-9pm),11048
2024-01-10,M.G. Road,Morning Peak (8am-11am),15710
2024-01-10,M.G. Road,Afternoon (12pm-4pm),11222
2024-01-10,M.G. Road,Evening Peak (5pm-9pm),17955
2024-01-11,M.G. Road,Morning Peak (8am-11am),14727
2024-01-11,M.G. Road,Afternoon (12pm-4pm),10519
2024-01-11,M.G. Road,Evening Peak (5pm-9pm),16831
2024-01-11,M.G. Road,Morning Peak (8am-11am),4141
2024-01-11,M.G. Road,Afternoon (12pm-4pm),2958
2024-01-11,M.G. Road,Evening Peak (5pm-9pm),4733
2024-01-13,M.G. Road,Morning Peak (8am-11am),14015
2024-01-13,M.G. Road,Afternoon (12pm-4pm),10010
2024-01-13,M.G. Road,Evening Peak (5pm-9pm),16017
2024-01-13,M.G. Road,Morning Peak (8am-11am),17824
2024-01-13,M.G. Road,Afternoon (12pm-4pm),12732
2024-01-13,M.G. Road,Evening Peak (5pm-9pm),20371
2024-01-14,M.G. Road,Morning Peak (8am-11am),18352
2024-01-14,M.G. Road,Afternoon (12pm-4pm),13109
2024-01-14,M.G. Road,Evening Peak (5pm-9pm),20974
2024-01-14,M.G. Road,Morning Peak (8am-11am),9188
2024-01-14,M.G. Road,Afternoon (12pm-4pm),6563
2024-01-14,M.G. Road,Evening Peak (5pm-9pm),10501
2024-01-15,M.G. Road,Morning Peak (8am-11am),17265
2024-01-15,M.G. Road,Afternoon (12pm-4pm),12332
2024-01-15,M.G. Road,Evening Peak (5pm-9pm),19732
2024-01-15,M.G. Road,Morning Peak (8am-11am),9110
2024-01-15,M.G. Road,Afternoon (12pm-4pm),6507
2024-01-15,M.G. Road,Evening Peak (5pm-9pm),10412
2024-01-16,M.G. Road,Morning Peak (8am-11am),9112
2024-01-16,M.G. Road,Afternoon (12pm-4pm),6508
2024-01-16,M.G. Road,Evening Peak (5pm-9pm),10414
2024-01-17,M.G. Road,Morning Peak (8am-11am),17133
2024-01-17,M.G. Road,Afternoon (12pm-4pm),12238
2024-01-17,M.G. Road,Evening Peak (5pm-9pm),19580
2024-01-17,M.G. Road,Morning Peak (8am-11am),16367
2024-01-17,M.G. Road,Afternoon (12pm-4pm),11691
2024-01-17,M.G. Road,Evening Peak (5pm-9pm),18706
2024-01-18,M.G. Road,Morning Peak (8am-11am),9611
2024-01-18,M.G. Road,Afternoon (12pm-4pm),6865
2024-01-18,M.G. Road,Evening Peak (5pm-9pm),10984
2024-01-18,M.G. Road,Morning Peak (8am-11am),17826
2024-01-18,M.G. Road,Afternoon (12pm-4pm),12733
2024-01-18,M.G. Road,Evening Peak (5pm-9pm),20373
2024-01-19,M.G. Road,Morning Peak (8am-11am),13010
2024-01-19,M.G. Road,Afternoon (12pm-4pm),9293
2024-01-19,M.G. Road,Evening Peak (5pm-9pm),14868
2024-01-19,M.G. Road,Morning Peak (8am-11am),7803
2024-01-19,M.G. Road,Afternoon (12pm-4pm),5574
2024-01-19,M.G. Road,Evening Peak (5pm-9pm),8918
2024-01-20,M.G. Road,Morning Peak (8am-11am),4793
2024-01-20,M.G. Road,Afternoon (12pm-4pm),3424
2024-01-20,M.G. Road,Evening Peak (5pm-9pm),5478
2024-01-20,M.G. Road,Morning Peak (8am-11am),8047
2024-01-20,M.G. Road,Afternoon (12pm-4pm),5748
2024-01-20,M.G. Road,Evening Peak (5pm-9pm),9197
2024-01-21,M.G. Road,Morning Peak (8am-11am),13995
2024-01-21,M.G. Road,Afternoon (12pm-4pm),9996
2024-01-21,M.G. Road,Evening Peak (5pm-9pm),15994
2024-01-21,M.G. Road,Morning Peak (8am-11am),12854
2024-01-21,M.G. Road,Afternoon (12pm-4pm),9181
2024-01-21,M.G. Road,Evening Peak (5pm-9pm),14690
2024-01-22,M.G. Road,Morning Peak (8am-11am),13697
2024-01-22,M.G. Road,Afternoon (12pm-4pm),9783
2024-01-22,M.G. Road,Evening Peak (5pm-9pm),15654
2024-01-22,M.G. Road,Morning Peak (8am-11am),12550
2024-01-22,M.G. Road,Afternoon (12pm-4pm),8964
2024-01-22,M.G. Road,Evening Peak (5pm-9pm),14343
2024-01-23,M.G. Road,Morning Peak (8am-11am),7873
2024-01-23,M.G. Road,Afternoon (12pm-4pm),5624
2024-01-23,M.G. Road,Evening Peak (5pm-9pm),8998
2024-01-23,M.G. Road,Morning Peak (8am-11am),9506
2024-01-23,M.G. Road,Afternoon (12pm-4pm),6790
2024-01-23,M.G. Road,Evening Peak (5pm-9pm),10864
2024-01-24,M.G. Road,Morning Peak (8am-11am),9030
2024-01-24,M.G. Road,Afternoon (12pm-4pm),6450
2024-01-24,M.G. Road,Evening Peak (5pm-9pm),10320
2024-01-24,M.G. Road,Morning Peak (8am-11am),13275
2024-01-24,M.G. Road,Afternoon (12pm-4pm),9482
2024-01-24,M.G. Road,Evening Peak (5pm-9pm),15172
2024-01-25,M.G. Road,Morning Peak (8am-11am),9044
2024-01-25,M.G. Road,Afternoon (12pm-4pm),6460
2024-01-25,M.G. Road,Evening Peak (5pm-9pm),10336
2024-01-26,M.G. Road,Morning Peak (8am-11am),4820
2024-01-26,M.G. Road,Afternoon (12pm-4pm),3443
2024-01-26,M.G. Road,Evening Peak (5pm-9pm),5509
2024-01-26,M.G. Road,Morning Peak (8am-11am),14187
2024-01-26,M.G. Road,Afternoon (12pm-4pm),10134
2024-01-26,M.G. Road,Evening Peak (5pm-9pm),16214
2024-01-27,M.G. Road,Morning Peak (8am-11am),17115
2024-01-27,M.G. Road,Afternoon (12pm-4pm),12225
2024-01-27,M.G. Road,Evening Peak (5pm-9pm),19560
2024-01-28,M.G. Road,Morning Peak (8am-11am),9132
2024-01-28,M.G. Road,Afternoon (12pm-4pm),6523
2024-01-28,M.G. Road,Evening Peak (5pm-9pm),10437
2024-01-29,M.G. Road,Morning Peak (8am-11am),12000
2024-01-29,M.G. Road,Afternoon (12pm-4pm),8572
2024-01-29,M.G. Road,Evening Peak (5pm-9pm),13715
2024-01-29,M.G. Road,Morning Peak (8am-11am),13550
2024-01-29,M.G. Road,Afternoon (12pm-4pm),9679
2024-01-29,M.G. Road,Evening Peak (5pm-9pm),15486
2024-01-30,M.G. Road,Morning Peak (8am-11am),14540
2024-01-30,M.G. Road,Afternoon (12pm-4pm),10386
2024-01-30,M.G. Road,Evening Peak (5pm-9pm),16618
2024-01-30,M.G. Road,Morning Peak (8am-11am),18200
2024-01-30,M.G. Road,Afternoon (12pm-4pm),13000
2024-01-30,M.G. Road,Evening Peak (5pm-9pm),20800
2024-02-01,M.G. Road,Morning Peak (8am-11am),12734
2024-02-01,M.G. Road,Afternoon (12pm-4pm),9096
2024-02-01,M.G. Road,Evening Peak (5pm-9pm),14553
2024-02-01,M.G. Road,Morning Peak (8am-11am),14592
2024-02-01,M.G. Road,Afternoon (12pm-4pm),10423
2024-02-01,M.G. Road,Evening Peak (5pm-9pm),16676
2024-02-02,M.G. Road,Morning Peak (8am-11am),7958
2024-02-02,M.G. Road,Afternoon (12pm-4pm),5684
2024-02-02,M.G. Road,Evening Peak (5pm-9pm),9095
2024-02-02,M.G. Road,Morning Peak (8am-11am),5155
2024-02-02,M.G. Road,Afternoon (12pm-4pm),3682
2024-02-02,M.G. Road,Evening Peak (5pm-9pm),5892
2024-02-03,M.G. Road,Morning Peak (8am-11am),10264
2024-02-03,M.G. Road,Afternoon (12pm-4pm),7332
2024-02-03,M.G. Road,Evening Peak (5pm-9pm),11731
2024-02-03,M.G. Road,Morning Peak (8am-11am),13121
2024-02-03,M.G. Road,Afternoon (12pm-4pm),9372
2024-02-03,M.G. Road,Evening Peak (5pm-9pm),14996
2024-02-04,M.G. Road,Morning Peak (8am-11am),19058
2024-02-04,M.G. Road,Afternoon (12pm-4pm),13613
2024-02-04,M.G. Road,Evening Peak (5pm-9pm),21781
2024-02-04,M.G. Road,Morning Peak (8am-11am),18767
2024-02-04,M.G. Road,Afternoon (12pm-4pm),13405
2024-02-04,M.G. Road,Evening Peak (5pm-9pm),21448
2024-02-05,M.G. Road,Morning Peak (8am-11am),11994
2024-02-05,M.G. Road,Afternoon (12pm-4pm),8567
2024-02-05,M.G. Road,Evening Peak (5pm-9pm),13708
2024-02-06,M.G. Road,Morning Peak (8am-11am),8211
2024-02-06,M.G. Road,Afternoon (12pm-4pm),5865
2024-02-06,M.G. Road,Evening Peak (5pm-9pm),9384
2024-02-06,M.G. Road,Morning Peak (8am-11am),15016
2024-02-06,M.G. Road,Afternoon (12pm-4pm),10726
2024-02-06,M.G. Road,Evening Peak (5pm-9pm),17161
2024-02-07,M.G. Road,Morning Peak (8am-11am),19153
2024-02-07,M.G. Road,Afternoon (12pm-4pm),13681
2024-02-07,M.G. Road,Evening Peak (5pm-9pm),21890
2024-02-08,M.G. Road,Morning Peak (8am-11am),4906
2024-02-08,M.G. Road,Afternoon (12pm-4pm),3504
2024-02-08,M.G. Road,Evening Peak (5pm-9pm),5607
2024-02-08,M.G. Road,Morning Peak (8am-11am),13655
2024-02-08,M.G. Road,Afternoon (12pm-4pm),9754
2024-02-08,M.G. Road,Evening Peak (5pm-9pm),15606
2024-02-09,M.G. Road,Morning Peak (8am-11am),17741
2024-02-09,M.G. Road,Afternoon (12pm-4pm),12672
2024-02-09,M.G. Road,Evening Peak (5pm-9pm),20276
2024-02-09,M.G. Road,Morning Peak (8am-11am),11969
2024-02-09,M.G. Road,Afternoon (12pm-4pm),8549
2024-02-09,M.G. Road,Evening Peak (5pm-9pm),13679
2024-02-10,M.G. Road,Morning Peak (8am-11am),12870
2024-02-10,M.G. Road,Afternoon (12pm-4pm),9193
2024-02-10,M.G. Road,Evening Peak (5pm-9pm),14709
2024-02-10,M.G. Road,Morning Peak (8am-11am),9836
2024-02-10,M.G. Road,Afternoon (12pm-4pm),7025
2024-02-10,M.G. Road,Evening Peak (5pm-9pm),11241
2024-02-11,M.G. Road,Morning Peak (8am-11am),8083
2024-02-11,M.G. Road,Afternoon (12pm-4pm),5773
2024-02-11,M.G. Road,Evening Peak (5pm-9pm),9238
2024-02-12,M.G. Road,Morning Peak (8am-11am),12929
2024-02-12,M.G. Road,Afternoon (12pm-4pm),9235
2024-02-12,M.G. Road,Evening Peak (5pm-9pm),14776
2024-02-12,M.G. Road,Morning Peak (8am-11am),17749
2024-02-12,M.G. Road,Afternoon (12pm-4pm),12678
2024-02-12,M.G. Road,Evening Peak (5pm-9pm),20285
2024-02-13,M.G. Road,Morning Peak (8am-11am),16364
2024-02-13,M.G. Road,Afternoon (12pm-4pm),11688
2024-02-13,M.G. Road,Evening Peak (5pm-9pm),18702
2024-02-13,M.G. Road,Morning Peak (8am-11am),12276
2024-02-13,M.G. Road,Afternoon (12pm-4pm),8769
2024-02-13,M.G. Road,Evening Peak (5pm-9pm),14030
2024-02-14,M.G. Road,Morning Peak (8am-11am),13270
2024-02-14,M.G. Road,Afternoon (12pm-4pm),9479
2024-02-14,M.G. Road,Evening Peak (5pm-9pm),15166
2024-02-14,M.G. Road,Morning Peak (8am-11am),9143
2024-02-14,M.G. Road,Afternoon (12pm-4pm),6530
2024-02-14,M.G. Road,Evening Peak (5pm-9pm),10449
2024-02-15,M.G. Road,Morning Peak (8am-11am),9765
2024-02-15,M.G. Road,Afternoon (12pm-4pm),6975
2024-02-15,M.G. Road,Evening Peak (5pm-9pm),11160
2024-02-16,M.G. Road,Morning Peak (8am-11am),14115
2024-02-16,M.G. Road,Afternoon (12pm-4pm),10082
2024-02-16,M.G. Road,Evening Peak (5pm-9pm),16132
2024-02-17,M.G. Road,Morning Peak (8am-11am),15086
2024-02-17,M.G. Road,Afternoon (12pm-4pm),10776
2024-02-17,M.G. Road,Evening Peak (5pm-9pm),17241
2024-02-17,M.G. Road,Morning Peak (8am-11am),14948
2024-02-17,M.G. Road,Afternoon (12pm-4pm),10677
2024-02-17,M.G. Road,Evening Peak (5pm-9pm),17084
2024-02-19,M.G. Road,Morning Peak (8am-11am),12991
2024-02-19,M.G. Road,Afternoon (12pm-4pm),9279
2024-02-19,M.G. Road,Evening Peak (5pm-9pm),14847
2024-02-19,M.G. Road,Morning Peak (8am-11am),20553
2024-02-19,M.G. Road,Afternoon (12pm-4pm),14681
2024-02-19,M.G. Road,Evening Peak (5pm-9pm),23490
2024-02-20,M.G. Road,Morning Peak (8am-11am),16728
2024-02-20,M.G. Road,Afternoon (12pm-4pm),11948
2024-02-20,M.G. Road,Evening Peak (5pm-9pm),19118
2024-02-20,M.G. Road,Morning Peak (8am-11am),8110
2024-02-20,M.G. Road,Afternoon (12pm-4pm),5793
2024-02-20,M.G. Road,Evening Peak (5pm-9pm),9269
2024-02-21,M.G. Road,Morning Peak (8am-11am),19672
2024-02-21,M.G. Road,Afternoon (12pm-4pm),14051
2024-02-21,M.G. Road,Evening Peak (5pm-9pm),22482
2024-02-23,M.G. Road,Morning Peak (8am-11am),10096
2024-02-23,M.G. Road,Afternoon (12pm-4pm),7212
2024-02-23,M.G. Road,Evening Peak (5pm-9pm),11539
2024-02-23,M.G. Road,Morning Peak (8am-11am),12490
2024-02-23,M.G. Road,Afternoon (12pm-4pm),8921
2024-02-23,M.G. Road,Evening Peak (5pm-9pm),14274
2024-02-24,M.G. Road,Morning Peak (8am-11am),13948
2024-02-24,M.G. Road,Afternoon (12pm-4pm),9963
2024-02-24,M.G. Road,Evening Peak (5pm-9pm),15941
2024-02-25,M.G. Road,Morning Peak (8am-11am),13969
2024-02-25,M.G. Road,Afternoon (12pm-4pm),9978
2024-02-25,M.G. Road,Evening Peak (5pm-9pm),15965
2024-02-26,M.G. Road,Morning Peak (8am-11am),12316
2024-02-26,M.G. Road,Afternoon (12pm-4pm),8797
2024-02-26,M.G. Road,Evening Peak (5pm-9pm),14075
2024-02-26,M.G. Road,Morning Peak (8am-11am),9574
2024-02-26,M.G. Road,Afternoon (12pm-4pm),6839
2024-02-26,M.G. Road,Evening Peak (5pm-9pm),10942
2024-02-27,M.G. Road,Morning Peak (8am-11am),4193
2024-02-27,M.G. Road,Afternoon (12pm-4pm),2995
2024-02-27,M.G. Road,Evening Peak (5pm-9pm),4792
2024-02-27,M.G. Road,Morning Peak (8am-11am),8776
2024-02-27,M.G. Road,Afternoon (12pm-4pm),6269
2024-02-27,M.G. Road,Evening Peak (5pm-9pm),10030
2024-02-28,M.G. Road,Morning Peak (8am-11am),7250
2024-02-28,M.G. Road,Afternoon (12pm-4pm),5178
2024-02-28,M.G. Road,Evening Peak (5pm-9pm),8286
2024-02-28,M.G. Road,Morning Peak (8am-11am),15857
2024-02-28,M.G. Road,Afternoon (12pm-4pm),11326
2024-02-28,M.G. Road,Evening Peak (5pm-9pm),18122
2024-02-29,M.G. Road,Morning Peak (8am-11am),21202
2024-02-29,M.G. Road,Afternoon (12pm-4pm),15144
2024-02-29,M.G. Road,Evening Peak (5pm-9pm),24231
2024-03-01,M.G. Road,Morning Peak (8am-11am),15199
2024-03-01,M.G. Road,Afternoon (12pm-4pm),10857
2024-03-01,M.G. Road,Evening Peak (5pm-9pm),17371
2024-03-01,M.G. Road,Morning Peak (8am-11am),18427
2024-03-01,M.G. Road,Afternoon (12pm-4pm),13162
2024-03-01,M.G. Road,Evening Peak (5pm-9pm),21060
2024-03-02,M.G. Road,Morning Peak (8am-11am),16008
2024-03-02,M.G. Road,Afternoon (12pm-4pm),11435
2024-03-02,M.G. Road,Evening Peak (5pm-9pm),18296
2024-03-03,M.G. Road,Morning Peak (8am-11am),13465
2024-03-03,M.G. Road,Afternoon (12pm-4pm),9618
2024-03-03,M.G. Road,Evening Peak (5pm-9pm),15389
2024-03-03,M.G. Road,Morning Peak (8am-11am),8732
2024-03-03,M.G. Road,Afternoon (12pm-4pm),6237
2024-03-03,M.G. Road,Evening Peak (5pm-9pm),9980
2024-03-04,M.G. Road,Morning Peak (8am-11am),4669
2024-03-04,M.G. Road,Afternoon (12pm-4pm),3335
2024-03-04,M.G. Road,Evening Peak (5pm-9pm),5336
2024-03-04,M.G. Road,Morning Peak (8am-11am),18676
2024-03-04,M.G. Road,Afternoon (12pm-4pm),13340
2024-03-04,M.G. Road,Evening Peak (5pm-9pm),21344
2024-03-05,M.G. Road,Morning Peak (8am-11am),13296
